project_id,project_type,state,district,land_area_hectares,affected_families,documentation_completeness,approval_progress,compensation_progress,legal_dispute_count,pending_notifications,ownership_conflict_count,rehabilitation_progress,stakeholder_responsiveness,department_coordination_score,possession_progress,current_stage,days_elapsed,target_duration_days
LA-00479,Industrial,Uttar Pradesh,Prayagraj,5.0,96,87.26,48.11,60.91,1,3,0,51.95,80.55,68.13,55.74,Rehabilitation,388,463
LA-02266,Railway,Gujarat,Rajkot,11.14,181,76.36,71.25,62.43,2,2,5,63.61,92.71,81.44,75.52,Notification,308,540
LA-00693,Irrigation,Gujarat,Vadodara,11.53,111,67.54,100.0,64.95,1,3,3,67.25,42.6,91.53,73.53,Compensation,481,504
LA-01968,Power,Telangana,Nizamabad,5.4,22,81.15,55.42,88.0,0,2,1,45.33,68.73,77.12,64.89,Rehabilitation,275,592
LA-01001,Irrigation,Maharashtra,Aurangabad,5.0,27,68.27,31.41,53.54,0,3,0,48.84,73.06,98.77,47.76,Valuation,311,429
LA-00335,Urban Development,Madhya Pradesh,Bhopal,5.0,42,78.55,35.48,64.49,0,4,2,100.0,82.05,76.32,50.58,Rehabilitation,316,470
LA-01588,Industrial,Telangana,Hyderabad,25.7,57,68.92,65.83,58.67,2,2,2,40.15,79.73,75.9,59.91,Compensation,335,546
LA-00877,Industrial,Uttar Pradesh,Lucknow,14.26,99,69.65,83.49,57.95,2,3,3,52.13,39.3,76.9,70.76,Notification,499,533
LA-00808,Urban Development,Karnataka,Mangaluru,7.45,106,74.89,64.65,84.96,4,3,2,47.14,73.17,57.85,61.59,Rehabilitation,604,610
LA-02032,Highway,Madhya Pradesh,Bhopal,5.62,49,82.64,77.98,100.0,3,0,1,66.69,68.27,79.04,88.28,Rehabilitation,349,618
LA-01653,Railway,Tamil Nadu,Coimbatore,11.51,64,54.95,67.93,53.4,1,4,0,36.59,83.45,95.09,53.4,Compensation,455,500
LA-01924,Power,Maharashtra,Thane,5.0,128,99.25,96.07,42.42,2,2,3,58.77,55.17,55.25,72.75,Notification,387,592
LA-02148,Irrigation,Karnataka,Belagavi,6.34,89,57.13,75.38,93.57,4,1,1,19.86,50.01,53.39,64.7,Notification,376,562
LA-01310,Highway,Uttar Pradesh,Prayagraj,9.02,51,35.41,97.85,56.17,0,4,3,40.63,74.57,76.41,52.87,Notification,484,425
LA-01757,Power,Uttar Pradesh,Lucknow,19.79,116,76.76,81.32,79.13,4,0,2,50.01,90.75,83.12,71.69,Notification,442,625
LA-01241,Urban Development,Karnataka,Mangaluru,5.56,97,64.72,75.35,100.0,1,2,4,90.51,82.0,56.27,73.05,Notification,264,415
LA-00008,Power,Telangana,Nizamabad,15.46,93,69.44,38.99,65.51,3,1,3,34.5,77.47,74.09,66.56,Compensation,350,454
LA-00244,Industrial,Tamil Nadu,Tiruchirappalli,8.6,71,50.81,100.0,36.84,3,3,5,35.23,59.19,100.0,58.46,Compensation,527,632
LA-01083,Railway,Uttar Pradesh,Kanpur,72.09,174,77.63,100.0,13.77,3,3,4,53.13,29.89,89.01,61.48,Rehabilitation,585,814
LA-02449,Irrigation,Gujarat,Kutch,10.26,40,69.73,78.69,92.88,0,3,0,69.65,79.85,62.8,72.93,Notification,458,427
LA-00211,Irrigation,Gujarat,Surat,35.12,158,66.88,70.55,62.96,2,2,4,22.03,80.99,80.47,58.65,Compensation,560,599
LA-00195,Irrigation,Gujarat,Ahmedabad,5.0,4,76.96,58.96,100.0,0,1,0,100.0,72.35,64.12,83.15,Possession,236,517
LA-01372,Power,Telangana,Warangal,14.7,90,68.2,48.1,53.06,1,3,3,61.77,38.5,63.92,35.34,Notification,685,740
LA-01665,Highway,Karnataka,Bengaluru,5.0,82,70.33,63.71,55.84,2,3,2,16.07,73.74,77.62,48.06,Rehabilitation,320,452
LA-00892,Irrigation,Rajasthan,Udaipur,10.91,80,93.91,100.0,48.95,1,3,1,16.43,52.49,86.34,71.93,Notification,440,443
LA-00691,Power,Uttar Pradesh,Prayagraj,5.0,63,63.31,70.25,64.6,1,8,0,45.09,100.0,65.37,40.49,Possession,439,485
LA-00494,Urban Development,Gujarat,Vadodara,8.69,128,77.7,63.31,76.44,7,4,2,66.54,88.61,82.05,71.81,Possession,269,505
LA-00858,Irrigation,Maharashtra,Pune,5.0,130,59.35,66.37,76.13,1,1,2,95.31,55.95,56.41,86.26,Valuation,265,525
LA-00424,Railway,Rajasthan,Ajmer,10.25,18,49.0,77.43,44.62,1,2,2,86.14,34.33,72.12,47.04,Possession,340,378
LA-01002,Power,Karnataka,Mangaluru,18.74,43,89.08,73.46,17.38,1,4,1,75.9,100.0,88.31,76.43,Valuation,299,495
LA-00984,Railway,Karnataka,Mangaluru,5.0,33,72.52,99.95,79.57,1,1,0,20.69,65.69,79.58,77.34,Compensation,369,511
LA-00418,Railway,Telangana,Hyderabad,10.33,132,100.0,55.19,9.12,1,4,1,87.51,62.27,43.05,56.93,Compensation,596,575
LA-01443,Urban Development,Gujarat,Rajkot,5.2,90,84.71,41.17,61.38,1,5,2,44.87,48.51,87.61,60.72,Valuation,452,517
LA-01465,Power,Rajasthan,Kota,5.81,137,81.52,60.29,84.65,3,2,2,52.36,70.91,97.27,67.61,Notification,357,667
LA-00098,Irrigation,Madhya Pradesh,Bhopal,19.03,108,96.19,69.47,44.6,1,1,2,56.09,53.1,70.54,69.04,Notification,342,502
LA-01047,Irrigation,Uttar Pradesh,Lucknow,6.44,132,63.68,91.06,50.87,1,3,2,46.86,100.0,58.53,62.45,Notification,576,556
LA-00756,Irrigation,Maharashtra,Aurangabad,7.52,129,82.13,57.59,70.46,3,1,1,67.84,57.73,67.52,61.47,Notification,389,630
LA-01504,Urban Development,Karnataka,Bengaluru,14.37,151,79.91,54.96,52.3,2,4,1,55.12,73.57,91.51,64.49,Rehabilitation,401,547
LA-02173,Irrigation,Maharashtra,Nashik,20.63,71,46.84,48.09,66.65,4,1,2,66.5,82.46,93.69,68.81,Compensation,491,579
LA-00583,Urban Development,Madhya Pradesh,Ujjain,12.31,94,67.86,80.57,76.02,4,1,1,87.78,35.8,92.77,74.83,Possession,214,644
LA-00007,Urban Development,Karnataka,Bengaluru,5.0,74,79.02,100.0,59.77,0,3,1,67.24,51.96,94.91,90.35,Valuation,265,571
LA-01466,Urban Development,Maharashtra,Nashik,5.0,52,51.29,87.49,66.58,1,3,1,50.54,57.18,71.3,55.22,Compensation,299,584
LA-00560,Railway,Gujarat,Vadodara,5.0,119,100.0,100.0,68.11,5,2,5,75.02,95.4,58.47,89.18,Rehabilitation,324,515
LA-00518,Highway,Rajasthan,Jaipur,6.0,99,85.44,63.99,22.2,4,3,2,54.31,74.57,64.55,54.84,Rehabilitation,414,515
LA-02495,Power,Rajasthan,Jaipur,14.08,51,91.42,67.37,95.77,3,2,0,100.0,45.32,65.01,82.15,Possession,179,531
LA-00563,Industrial,Uttar Pradesh,Kanpur,18.45,21,73.52,55.35,70.73,1,4,0,55.6,77.19,100.0,75.86,Possession,438,473
LA-01989,Industrial,Madhya Pradesh,Ujjain,5.39,67,41.08,82.47,52.19,1,2,0,11.24,59.36,13.6,33.24,Valuation,541,538
LA-00029,Industrial,Maharashtra,Pune,5.0,56,84.71,61.58,70.38,2,3,0,100.0,68.37,100.0,81.83,Notification,397,496
LA-00190,Irrigation,Maharashtra,Thane,5.0,159,81.81,63.07,28.55,0,0,5,53.7,61.27,82.09,69.2,Valuation,485,579
LA-02448,Power,Maharashtra,Pune,10.7,64,75.91,47.77,67.58,3,7,1,77.32,74.28,58.79,66.27,Notification,409,541
LA-01741,Railway,Rajasthan,Ajmer,5.0,57,98.33,64.39,69.61,0,0,1,70.03,54.7,98.08,75.94,Possession,213,459
LA-02465,Power,Telangana,Nizamabad,14.19,92,83.63,40.59,45.73,6,2,0,62.04,64.45,51.16,53.15,Possession,416,538
LA-01036,Irrigation,Rajasthan,Udaipur,5.0,78,64.95,59.15,55.02,1,4,0,94.63,66.56,74.07,53.01,Notification,266,524
LA-01317,Industrial,Karnataka,Mangaluru,5.0,26,85.75,77.98,58.09,1,1,0,54.74,83.1,79.68,71.37,Rehabilitation,286,455
LA-00952,Urban Development,Telangana,Hyderabad,18.47,199,100.0,64.04,81.71,5,2,4,54.84,39.27,31.56,65.68,Rehabilitation,457,600
LA-00750,Irrigation,Rajasthan,Udaipur,5.0,75,100.0,64.7,0.0,2,3,1,11.18,44.08,75.98,49.52,Possession,496,536
LA-02375,Irrigation,Rajasthan,Jaipur,28.06,78,72.14,74.66,72.17,0,2,0,56.72,69.68,58.59,82.49,Rehabilitation,350,541
LA-00510,Urban Development,Tamil Nadu,Chennai,7.03,83,44.51,65.14,87.27,1,2,1,75.17,76.65,37.26,80.96,Notification,295,425
LA-00953,Railway,Rajasthan,Ajmer,15.1,64,95.37,71.19,60.41,1,4,0,78.15,80.58,69.11,79.31,Possession,349,488
LA-01048,Railway,Gujarat,Rajkot,8.53,140,66.86,56.76,56.21,1,2,2,44.0,39.3,67.02,53.23,Compensation,410,436
LA-00838,Power,Madhya Pradesh,Gwalior,6.21,29,100.0,44.02,51.44,0,4,1,87.22,87.35,54.5,48.71,Compensation,432,538
LA-02124,Urban Development,Karnataka,Mysuru,5.04,89,64.68,73.81,60.19,0,2,2,75.3,74.53,68.18,67.59,Compensation,396,474
LA-00626,Irrigation,Karnataka,Bengaluru,13.15,104,76.49,99.57,79.85,1,3,3,91.25,44.25,85.85,91.85,Valuation,185,471
LA-02480,Irrigation,Madhya Pradesh,Indore,5.0,69,82.44,100.0,22.09,1,0,3,64.6,90.89,93.91,87.93,Possession,379,563
LA-00723,Urban Development,Rajasthan,Ajmer,5.23,10,81.28,87.89,59.81,1,1,0,72.89,69.88,83.33,73.82,Valuation,266,507
LA-00988,Industrial,Maharashtra,Pune,17.25,149,75.46,49.3,29.05,4,2,0,41.47,59.8,100.0,39.66,Possession,426,558
LA-00502,Industrial,Maharashtra,Nagpur,7.71,62,80.08,71.75,47.92,1,2,1,65.89,43.15,55.66,50.77,Rehabilitation,418,504
LA-02476,Railway,Maharashtra,Nagpur,7.14,110,92.54,88.91,49.56,1,7,6,62.7,81.55,49.34,60.97,Rehabilitation,478,392
LA-00755,Irrigation,Gujarat,Vadodara,16.27,130,63.87,97.11,100.0,2,2,1,74.58,65.75,28.71,85.58,Compensation,415,606
LA-01779,Power,Gujarat,Rajkot,6.46,1,49.71,64.74,30.61,0,1,1,87.47,72.0,75.47,51.16,Valuation,400,410
LA-01274,Irrigation,Telangana,Warangal,8.36,40,94.4,28.81,62.29,1,5,1,7.89,69.98,73.83,59.9,Possession,495,453
LA-02378,Power,Karnataka,Mangaluru,6.33,56,64.31,75.86,65.78,2,2,2,80.82,54.35,100.0,74.28,Compensation,507,602
LA-00049,Highway,Tamil Nadu,Chennai,5.0,75,50.95,81.29,50.04,1,0,1,83.9,36.32,83.69,74.4,Possession,278,528
LA-00024,Power,Tamil Nadu,Coimbatore,7.64,47,81.64,67.75,59.14,0,1,1,74.74,83.15,58.72,49.41,Rehabilitation,350,529
LA-01106,Railway,Karnataka,Hubballi,5.0,69,87.53,67.87,68.54,0,7,1,43.99,54.85,76.4,75.36,Valuation,440,479
LA-02093,Railway,Uttar Pradesh,Agra,5.43,104,63.46,46.38,29.57,6,2,4,76.31,80.8,96.46,67.52,Compensation,502,595
LA-00521,Industrial,Gujarat,Ahmedabad,7.2,28,69.88,76.04,57.24,0,3,0,58.85,66.44,23.2,69.01,Notification,434,544
LA-01856,Highway,Maharashtra,Nagpur,5.0,112,62.79,18.14,75.37,3,1,2,72.46,81.6,50.76,57.45,Notification,379,488
LA-01515,Power,Karnataka,Mangaluru,14.05,121,70.01,37.01,22.13,1,1,1,57.14,81.1,15.48,41.99,Possession,578,515
LA-00119,Railway,Telangana,Karimnagar,29.95,168,56.03,83.79,52.93,3,1,2,66.32,100.0,64.59,77.79,Valuation,479,657
LA-01360,Power,Gujarat,Ahmedabad,33.73,150,100.0,69.34,39.73,2,5,2,20.85,50.06,44.07,56.68,Compensation,440,499
LA-02151,Railway,Uttar Pradesh,Lucknow,7.42,49,41.27,55.1,57.87,0,2,0,50.4,64.96,80.12,69.46,Notification,319,492
LA-00656,Industrial,Telangana,Karimnagar,75.37,192,86.86,57.85,73.41,5,0,5,43.1,72.1,72.2,78.23,Possession,387,689
LA-01163,Power,Madhya Pradesh,Indore,6.52,124,94.27,98.19,70.27,4,2,3,38.65,60.55,43.59,73.29,Compensation,221,521
LA-02189,Urban Development,Uttar Pradesh,Lucknow,5.0,47,88.01,40.36,66.34,1,2,2,60.67,87.78,79.68,58.2,Notification,361,403
LA-00512,Irrigation,Gujarat,Ahmedabad,27.21,142,51.09,79.31,38.6,2,2,0,32.68,53.64,61.23,35.42,Rehabilitation,355,517
LA-01449,Irrigation,Uttar Pradesh,Prayagraj,8.51,82,81.12,43.29,82.0,0,5,2,57.62,83.5,61.59,52.57,Possession,615,566
LA-00972,Industrial,Gujarat,Rajkot,5.0,31,76.89,67.9,40.57,1,1,0,78.03,78.4,66.88,73.99,Valuation,449,523
LA-01035,Irrigation,Telangana,Hyderabad,16.96,138,82.93,53.86,62.99,7,1,0,74.67,42.84,89.73,69.0,Possession,633,719
LA-01488,Industrial,Rajasthan,Udaipur,5.0,35,80.21,78.13,68.62,1,3,2,57.44,43.17,72.48,67.46,Compensation,354,505
LA-01880,Power,Maharashtra,Nashik,5.0,124,73.65,55.32,70.55,2,3,2,70.94,85.53,63.73,68.13,Notification,322,482
LA-01865,Urban Development,Uttar Pradesh,Agra,5.0,119,90.44,71.96,52.27,3,4,1,59.61,79.43,47.94,68.27,Possession,326,451
LA-01184,Highway,Madhya Pradesh,Gwalior,7.74,55,100.0,49.07,70.95,4,6,0,88.66,75.63,47.33,66.27,Valuation,683,499
LA-01129,Highway,Tamil Nadu,Salem,5.0,102,80.72,85.13,52.85,2,0,5,92.93,100.0,79.24,69.23,Valuation,403,565
LA-00570,Railway,Rajasthan,Udaipur,21.85,109,49.85,82.93,96.44,4,4,2,37.77,62.76,51.35,69.01,Compensation,553,752
LA-01529,Power,Karnataka,Mysuru,12.86,99,67.77,51.68,57.1,6,2,1,44.77,47.74,76.37,53.76,Notification,660,694
LA-01363,Urban Development,Tamil Nadu,Salem,5.96,108,62.32,20.92,79.55,2,5,0,63.97,100.0,83.53,53.1,Valuation,463,535
LA-01057,Highway,Telangana,Khammam,5.0,78,52.59,76.1,76.41,2,0,1,64.22,100.0,69.91,59.8,Rehabilitation,332,462
LA-01323,Irrigation,Gujarat,Ahmedabad,5.7,35,90.2,68.22,82.3,1,2,1,68.47,57.11,83.0,71.84,Possession,169,524
LA-02179,Railway,Madhya Pradesh,Gwalior,25.36,39,54.23,93.3,86.03,1,3,0,45.19,84.71,87.31,70.96,Possession,371,472
LA-01985,Urban Development,Maharashtra,Pune,11.81,162,95.81,78.08,45.35,5,2,4,67.16,73.11,71.28,62.27,Possession,516,658
LA-00484,Urban Development,Gujarat,Ahmedabad,6.18,107,52.52,93.88,92.62,3,0,0,12.04,53.89,59.25,70.71,Possession,372,620
LA-01967,Irrigation,Maharashtra,Aurangabad,36.54,55,87.76,98.29,6.49,3,3,0,65.58,45.99,44.99,39.67,Rehabilitation,497,524
LA-01286,Railway,Rajasthan,Ajmer,5.0,57,78.53,80.35,91.59,0,3,1,46.32,55.67,100.0,68.8,Valuation,338,461
LA-00771,Power,Maharashtra,Aurangabad,5.0,6,86.27,82.02,65.75,1,2,1,92.63,58.32,84.49,77.11,Compensation,460,478
LA-01089,Railway,Uttar Pradesh,Lucknow,13.34,1,80.88,56.06,52.22,0,1,0,78.11,41.96,73.24,68.37,Possession,424,497
LA-00844,Railway,Madhya Pradesh,Gwalior,5.0,1,100.0,53.84,54.9,1,5,1,73.05,74.94,79.19,70.79,Rehabilitation,151,495
LA-00142,Power,Rajasthan,Jodhpur,5.0,115,70.26,52.22,85.02,3,2,3,81.03,97.45,50.28,71.18,Notification,432,547
LA-00285,Industrial,Karnataka,Hubballi,19.98,149,72.31,34.12,51.53,0,2,1,45.6,55.29,73.75,55.62,Notification,496,480
LA-02257,Railway,Madhya Pradesh,Bhopal,13.76,139,86.23,70.15,67.59,5,2,2,83.78,58.66,59.94,72.76,Notification,342,721
LA-01776,Railway,Madhya Pradesh,Ujjain,7.67,42,95.42,47.32,76.27,0,2,1,51.44,49.4,89.09,65.38,Notification,150,447
LA-00034,Power,Tamil Nadu,Chennai,12.67,59,68.7,69.34,52.04,2,3,0,42.89,70.13,44.66,50.16,Compensation,530,451
LA-02268,Highway,Rajasthan,Kota,6.93,120,39.56,52.15,39.69,2,3,1,31.2,68.11,72.88,50.74,Rehabilitation,385,556
LA-01235,Urban Development,Telangana,Nizamabad,22.64,57,100.0,94.87,75.97,1,2,0,89.17,73.15,88.89,85.24,Possession,460,510
LA-00536,Industrial,Madhya Pradesh,Gwalior,5.0,118,71.86,86.15,60.77,1,1,4,0.0,66.97,76.97,62.1,Possession,367,572
LA-02128,Power,Maharashtra,Aurangabad,21.54,72,95.08,61.46,98.59,1,2,1,63.7,69.05,55.65,68.08,Compensation,390,546
LA-00901,Irrigation,Rajasthan,Jodhpur,5.48,69,64.68,52.35,81.07,3,1,1,34.0,45.26,83.45,56.73,Rehabilitation,680,610
LA-00673,Industrial,Rajasthan,Ajmer,5.3,96,72.83,72.9,63.58,4,3,0,80.8,88.3,88.17,75.0,Rehabilitation,507,499
LA-01067,Urban Development,Uttar Pradesh,Varanasi,5.0,163,78.48,48.78,36.9,4,1,0,29.34,66.91,63.19,38.61,Valuation,469,569
LA-01289,Power,Rajasthan,Udaipur,7.82,131,69.45,32.55,29.23,1,2,4,48.05,97.98,57.18,38.3,Notification,548,498
LA-01995,Irrigation,Telangana,Warangal,5.0,99,90.28,65.5,83.12,4,0,2,79.12,85.52,66.46,73.72,Rehabilitation,391,497
LA-00712,Highway,Gujarat,Ahmedabad,10.46,115,42.98,90.49,89.2,3,3,1,0.0,93.51,41.71,52.91,Compensation,499,633
LA-02027,Irrigation,Rajasthan,Jodhpur,5.0,134,62.95,39.27,85.72,5,1,3,54.75,94.34,62.21,70.59,Notification,312,522
LA-01684,Highway,Telangana,Warangal,23.53,74,72.13,31.42,85.19,1,2,2,72.58,82.16,99.85,82.04,Compensation,358,556
LA-01329,Industrial,Telangana,Warangal,5.0,17,70.89,38.4,100.0,2,0,1,2.77,52.01,97.54,56.33,Valuation,161,351
LA-02145,Highway,Maharashtra,Nagpur,11.37,147,65.78,100.0,40.5,5,5,0,50.64,84.92,52.9,63.05,Possession,567,641
LA-02154,Urban Development,Uttar Pradesh,Agra,20.02,181,54.92,62.51,56.97,3,6,4,90.09,98.31,57.29,43.85,Rehabilitation,401,585
LA-01558,Highway,Karnataka,Bengaluru,11.89,127,78.23,95.44,75.45,4,1,0,98.56,84.36,52.32,89.0,Possession,362,621
LA-00021,Power,Madhya Pradesh,Jabalpur,6.77,75,82.41,76.05,97.36,3,2,0,67.5,89.21,97.74,78.74,Notification,366,516
LA-02292,Industrial,Telangana,Khammam,5.33,8,66.84,87.36,55.23,0,2,0,76.13,100.0,76.1,68.21,Valuation,397,513
LA-02211,Power,Madhya Pradesh,Bhopal,7.36,56,58.88,85.09,29.35,0,3,0,72.58,67.83,52.74,51.37,Rehabilitation,389,477
LA-01604,Irrigation,Gujarat,Ahmedabad,7.22,10,71.11,37.71,41.1,2,4,0,45.33,62.59,49.72,52.66,Possession,468,506
LA-02332,Railway,Telangana,Karimnagar,6.56,1,83.83,84.52,66.62,1,2,0,12.78,40.82,51.34,70.3,Notification,332,511
LA-02493,Railway,Madhya Pradesh,Bhopal,5.5,56,82.29,77.03,49.87,2,5,0,41.72,37.5,86.28,59.58,Notification,527,536
LA-01532,Industrial,Gujarat,Rajkot,5.0,64,100.0,90.58,72.49,2,4,0,48.79,86.24,52.68,87.0,Compensation,214,431
LA-01455,Railway,Karnataka,Bengaluru,15.78,59,72.17,62.71,29.87,1,2,2,53.86,57.63,87.23,42.94,Compensation,426,499
LA-02393,Power,Uttar Pradesh,Agra,5.86,1,55.14,26.84,65.49,0,1,0,59.88,87.12,71.35,46.75,Valuation,351,430
LA-01534,Power,Karnataka,Hubballi,12.16,144,74.28,65.44,78.72,1,2,6,82.56,66.22,100.0,85.83,Notification,309,536
LA-01998,Highway,Tamil Nadu,Coimbatore,5.0,1,54.94,52.38,66.58,0,3,0,51.74,69.17,94.48,55.12,Rehabilitation,331,513
LA-00729,Power,Maharashtra,Thane,8.87,67,66.98,66.5,78.79,1,2,1,79.86,75.17,100.0,72.99,Notification,411,549
LA-00188,Irrigation,Uttar Pradesh,Agra,27.74,172,100.0,60.6,54.56,7,2,5,54.09,79.91,30.47,57.91,Compensation,597,665
LA-01473,Power,Uttar Pradesh,Kanpur,10.03,127,100.0,80.01,68.98,4,5,0,19.43,74.19,77.12,71.09,Possession,376,576
LA-01555,Power,Karnataka,Hubballi,5.0,10,99.0,55.59,72.89,1,3,0,56.99,62.27,79.42,72.67,Valuation,421,433
LA-01015,Railway,Rajasthan,Udaipur,5.0,101,91.06,46.99,96.49,4,3,1,26.85,100.0,84.2,80.73,Notification,335,486
LA-01205,Irrigation,Rajasthan,Ajmer,15.04,62,84.81,57.94,78.06,1,3,2,51.56,49.75,68.25,63.77,Rehabilitation,433,586
LA-01944,Irrigation,Karnataka,Mangaluru,11.04,106,60.65,58.05,70.96,2,5,2,64.37,77.26,77.69,65.71,Valuation,464,491
LA-00421,Highway,Karnataka,Belagavi,5.81,152,100.0,82.8,85.34,2,0,0,65.67,75.7,84.37,92.78,Valuation,375,647
LA-02403,Railway,Madhya Pradesh,Ujjain,5.0,97,67.38,59.29,81.46,2,1,1,38.51,72.87,74.16,63.76,Notification,427,496
LA-02029,Power,Maharashtra,Thane,5.0,77,91.72,69.44,87.04,2,3,0,76.51,62.9,49.55,86.28,Possession,493,518
LA-01214,Highway,Rajasthan,Udaipur,6.03,62,28.1,77.67,83.66,2,5,0,72.34,81.47,100.0,79.76,Possession,227,507
LA-00410,Urban Development,Telangana,Warangal,6.25,85,63.53,83.31,100.0,2,2,1,41.12,74.65,50.18,79.91,Valuation,388,584
LA-01435,Power,Tamil Nadu,Coimbatore,5.0,87,85.11,46.46,63.15,2,3,2,60.31,57.74,70.62,58.51,Notification,423,533
LA-00954,Urban Development,Maharashtra,Pune,9.32,55,67.32,70.81,52.06,4,4,0,89.11,70.01,84.78,73.94,Possession,407,489
LA-01546,Highway,Tamil Nadu,Salem,5.0,5,56.94,61.47,43.41,2,2,1,60.06,58.16,57.77,50.65,Possession,353,432
LA-01259,Industrial,Maharashtra,Nagpur,11.0,168,81.29,67.83,52.68,2,3,4,18.16,97.87,73.18,46.4,Notification,529,588
LA-02335,Urban Development,Karnataka,Mangaluru,5.0,86,72.63,79.22,49.41,4,3,1,22.11,75.03,69.44,60.76,Valuation,509,592
LA-02017,Highway,Madhya Pradesh,Jabalpur,16.55,43,66.84,66.93,44.48,0,4,0,38.33,67.05,95.94,69.86,Valuation,447,447
LA-00935,Industrial,Tamil Nadu,Coimbatore,9.6,84,88.34,71.95,19.84,2,1,2,18.05,57.3,40.27,61.73,Rehabilitation,460,516
LA-00918,Highway,Gujarat,Rajkot,6.57,162,64.94,56.57,65.04,3,4,3,55.21,100.0,83.92,60.88,Notification,378,498
LA-00940,Urban Development,Madhya Pradesh,Ujjain,7.71,127,93.5,100.0,54.39,3,3,1,100.0,80.92,82.59,75.84,Notification,434,669
LA-02366,Railway,Madhya Pradesh,Jabalpur,17.57,51,100.0,72.77,67.05,2,5,0,50.09,59.82,75.34,71.26,Valuation,202,490
LA-00204,Urban Development,Madhya Pradesh,Ujjain,5.0,80,67.35,79.88,1.2,0,4,1,39.44,45.48,70.82,51.44,Rehabilitation,449,601
LA-01268,Railway,Madhya Pradesh,Bhopal,16.35,66,62.36,63.23,85.79,1,1,5,31.68,41.7,70.81,49.93,Possession,433,508
LA-01696,Highway,Madhya Pradesh,Bhopal,12.27,91,80.12,48.94,86.8,2,1,1,71.39,44.37,95.98,67.08,Notification,412,492
LA-01377,Power,Tamil Nadu,Chennai,5.0,151,85.62,80.14,51.2,5,4,3,47.25,86.44,100.0,62.78,Notification,558,608
LA-01920,Irrigation,Tamil Nadu,Salem,5.0,91,41.64,59.05,48.16,6,3,0,49.74,58.63,66.66,62.7,Valuation,509,574
LA-01545,Irrigation,Maharashtra,Nashik,11.61,109,75.81,57.11,48.41,2,1,1,100.0,45.68,74.18,60.97,Compensation,457,619
LA-02312,Urban Development,Uttar Pradesh,Varanasi,26.26,102,73.66,60.64,43.46,4,3,1,69.26,51.17,67.81,67.6,Compensation,428,586
LA-01657,Power,Karnataka,Hubballi,5.0,49,78.8,100.0,91.49,0,6,1,33.76,56.6,85.97,83.15,Valuation,242,517
LA-00043,Highway,Rajasthan,Jodhpur,5.0,49,87.44,57.54,53.09,4,3,1,55.97,72.06,42.72,70.61,Rehabilitation,404,644
LA-00062,Industrial,Madhya Pradesh,Indore,6.66,133,100.0,39.26,69.89,3,5,1,95.03,34.29,40.79,70.66,Rehabilitation,288,494
LA-01711,Power,Rajasthan,Jodhpur,5.0,48,90.07,95.89,77.4,1,4,1,45.44,86.99,100.0,69.56,Valuation,381,552
LA-00706,Highway,Uttar Pradesh,Prayagraj,7.09,69,82.88,71.7,33.6,1,3,1,52.78,70.28,85.71,66.98,Rehabilitation,417,502
LA-01652,Industrial,Uttar Pradesh,Kanpur,21.01,141,81.77,43.37,68.37,3,5,1,72.37,79.75,55.13,58.39,Possession,163,458
LA-01413,Industrial,Maharashtra,Pune,5.0,29,97.22,100.0,66.01,1,4,0,63.45,49.09,13.14,80.75,Compensation,274,473
LA-01800,Irrigation,Maharashtra,Aurangabad,8.95,21,61.13,91.87,100.0,2,1,2,20.3,73.16,78.93,83.65,Notification,230,360
LA-01718,Urban Development,Maharashtra,Thane,18.18,84,93.31,59.89,81.63,2,1,0,70.55,34.52,53.89,75.83,Compensation,205,533
LA-02487,Irrigation,Madhya Pradesh,Gwalior,5.0,138,100.0,35.92,65.79,1,4,1,66.48,82.72,80.18,65.05,Rehabilitation,259,543
LA-01643,Highway,Gujarat,Surat,5.71,126,65.11,91.53,66.79,1,4,4,100.0,49.78,83.42,70.16,Rehabilitation,429,504
LA-00916,Industrial,Maharashtra,Aurangabad,5.0,138,86.01,97.78,100.0,1,2,1,57.61,85.14,43.25,86.42,Possession,239,551
LA-00812,Railway,Tamil Nadu,Salem,9.13,92,46.43,72.12,46.47,3,1,2,31.15,79.59,42.96,50.91,Possession,493,564
LA-02407,Urban Development,Uttar Pradesh,Kanpur,5.0,35,63.88,54.78,72.78,0,0,0,12.96,65.13,75.99,59.36,Compensation,419,426
LA-02105,Railway,Maharashtra,Nagpur,19.4,94,67.18,64.39,94.24,2,4,1,63.06,64.33,64.69,72.05,Compensation,346,533
LA-02405,Power,Madhya Pradesh,Bhopal,9.14,72,100.0,19.9,64.9,4,3,2,70.4,18.3,71.02,60.46,Rehabilitation,470,580
LA-01942,Industrial,Telangana,Hyderabad,5.0,79,75.01,93.44,35.65,2,4,1,61.35,48.72,84.76,59.18,Valuation,442,442
LA-02175,Irrigation,Rajasthan,Jaipur,5.0,53,100.0,75.85,65.04,1,4,2,50.67,68.21,66.09,72.67,Notification,316,423
LA-00549,Irrigation,Uttar Pradesh,Agra,5.0,28,79.46,80.11,20.82,0,3,0,48.62,42.3,64.36,47.85,Rehabilitation,220,447
LA-00602,Industrial,Tamil Nadu,Coimbatore,19.65,151,75.11,50.9,30.1,1,1,1,30.69,85.29,65.69,45.29,Compensation,677,631
LA-01720,Irrigation,Gujarat,Surat,9.57,33,66.02,91.68,44.44,4,1,1,44.26,48.77,100.0,70.05,Notification,476,550
