project_id,project_type,state,district,land_area_hectares,affected_families,documentation_completeness,approval_progress,compensation_progress,legal_dispute_count,pending_notifications,ownership_conflict_count,rehabilitation_progress,stakeholder_responsiveness,department_coordination_score,possession_progress,current_stage,days_elapsed,target_duration_days,delay_status
LA-02039,Irrigation,Rajasthan,Udaipur,5.0,22,64.19,72.71,62.33,1,1,0,93.45,73.67,72.25,69.84,Rehabilitation,335,461,0
LA-02040,Highway,Gujarat,Kutch,5.53,161,100.0,63.32,88.4,2,3,2,57.66,59.48,86.24,88.75,Compensation,373,541,0
LA-02041,Industrial,Madhya Pradesh,Bhopal,9.08,83,88.23,59.76,61.2,4,2,0,77.88,68.19,66.58,73.81,Rehabilitation,498,552,0
LA-02042,Urban Development,Maharashtra,Nagpur,12.78,18,96.61,39.14,49.4,1,0,0,91.36,45.41,68.94,64.39,Rehabilitation,546,516,0
LA-02043,Industrial,Maharashtra,Aurangabad,11.51,1,63.42,22.23,69.7,0,3,1,97.77,76.18,70.7,62.46,Compensation,363,455,0
LA-02044,Railway,Rajasthan,Kota,5.0,116,57.92,58.97,76.17,5,1,1,61.06,76.93,74.12,72.44,Valuation,485,635,0
LA-02045,Urban Development,Telangana,Nizamabad,17.42,181,86.59,67.59,48.01,5,4,10,53.83,88.9,94.3,62.38,Possession,602,680,1
LA-02046,Highway,Maharashtra,Pune,5.41,128,64.14,87.36,53.75,5,3,2,19.23,25.99,61.3,61.38,Possession,561,628,0
LA-02047,Highway,Telangana,Karimnagar,12.39,110,72.72,73.08,100.0,3,5,1,53.24,100.0,90.27,93.52,Notification,613,641,0
LA-02048,Industrial,Karnataka,Hubballi,5.0,42,67.57,41.1,32.91,0,2,1,52.29,58.29,69.98,46.1,Compensation,316,391,1
LA-02049,Urban Development,Maharashtra,Thane,5.0,35,54.9,27.41,15.39,1,1,1,100.0,74.13,81.52,36.96,Notification,443,462,0
LA-02050,Highway,Uttar Pradesh,Kanpur,17.29,149,67.55,53.89,66.17,4,2,7,56.11,53.77,81.18,52.64,Valuation,584,553,1
LA-02051,Industrial,Gujarat,Ahmedabad,5.0,1,58.87,100.0,74.93,0,2,0,84.0,89.58,100.0,93.79,Rehabilitation,417,533,0
LA-02052,Power,Karnataka,Hubballi,5.99,67,54.3,76.9,71.68,1,2,0,46.19,66.07,96.21,86.84,Possession,404,476,0
LA-02053,Power,Uttar Pradesh,Varanasi,5.0,86,71.92,64.04,45.58,2,3,0,30.52,50.14,84.13,56.59,Possession,286,478,1
LA-02054,Irrigation,Tamil Nadu,Coimbatore,6.94,37,44.75,52.15,62.35,0,1,0,54.14,59.7,74.95,56.21,Valuation,423,446,0
LA-02055,Railway,Maharashtra,Thane,9.35,95,75.39,76.98,87.49,1,4,1,100.0,73.05,91.53,73.97,Compensation,369,595,0
LA-02056,Power,Maharashtra,Aurangabad,28.42,170,77.35,82.48,100.0,2,7,5,49.09,85.01,41.84,87.25,Possession,385,565,0
LA-02057,Highway,Gujarat,Vadodara,10.79,153,98.9,61.64,78.96,2,2,5,55.64,91.76,76.36,74.81,Notification,418,608,0
LA-02058,Highway,Rajasthan,Udaipur,17.98,79,91.96,100.0,51.73,0,3,3,57.89,48.19,55.13,67.14,Rehabilitation,443,504,0
LA-02059,Power,Telangana,Khammam,12.13,111,65.05,50.65,56.54,4,2,3,20.6,49.96,48.98,53.43,Rehabilitation,487,591,1
LA-02060,Irrigation,Tamil Nadu,Salem,13.62,145,69.16,60.55,79.32,5,2,3,30.15,74.64,84.02,58.95,Compensation,454,569,0
LA-02061,Highway,Rajasthan,Jodhpur,14.8,85,71.59,61.73,53.13,3,1,1,86.14,85.43,60.42,72.33,Notification,449,583,0
LA-02062,Railway,Maharashtra,Pune,16.49,102,93.71,38.38,65.51,2,2,1,87.08,65.67,29.11,60.56,Valuation,330,663,0
LA-02063,Highway,Madhya Pradesh,Gwalior,5.0,49,56.67,64.9,66.12,1,1,0,21.32,85.81,64.93,57.93,Valuation,438,526,1
LA-02064,Power,Madhya Pradesh,Gwalior,5.0,22,81.79,67.68,80.05,0,2,1,84.63,94.98,59.9,65.27,Possession,573,479,1
LA-02065,Railway,Maharashtra,Nagpur,17.94,54,66.41,74.98,74.19,2,1,2,55.24,74.66,92.32,68.98,Rehabilitation,458,536,0
LA-02066,Railway,Uttar Pradesh,Varanasi,5.0,21,84.51,56.58,61.76,1,2,0,22.51,54.42,76.28,62.61,Notification,202,412,0
LA-02067,Highway,Rajasthan,Jodhpur,8.61,87,89.45,100.0,83.37,1,3,1,67.11,59.29,31.8,74.63,Rehabilitation,400,508,0
LA-02068,Industrial,Uttar Pradesh,Lucknow,8.15,76,76.78,68.88,87.36,3,2,1,52.59,58.21,86.49,74.77,Rehabilitation,444,493,0
LA-02069,Urban Development,Madhya Pradesh,Bhopal,5.0,141,59.27,54.65,56.86,3,2,1,94.11,61.14,62.72,57.35,Compensation,327,489,0
LA-02070,Urban Development,Telangana,Hyderabad,8.44,100,99.94,57.89,40.55,4,3,2,52.84,94.75,53.75,70.14,Compensation,346,496,0
LA-02071,Highway,Maharashtra,Aurangabad,37.24,195,38.84,81.82,47.65,1,2,4,75.53,82.39,69.78,68.66,Rehabilitation,476,582,0
LA-02072,Industrial,Karnataka,Bengaluru,18.54,117,87.0,93.0,62.4,0,2,3,100.0,60.78,80.71,92.92,Rehabilitation,413,526,1
LA-02073,Industrial,Uttar Pradesh,Prayagraj,5.0,75,70.49,57.19,65.03,3,0,2,81.45,89.31,23.29,62.54,Possession,294,391,0
LA-02074,Power,Uttar Pradesh,Kanpur,14.58,89,67.15,71.77,61.35,4,0,4,54.26,59.05,83.37,71.4,Notification,490,544,1
LA-02075,Urban Development,Gujarat,Vadodara,16.0,37,62.62,82.5,18.23,2,2,0,23.87,71.35,82.17,58.99,Possession,383,575,0
LA-02076,Irrigation,Maharashtra,Nagpur,9.76,1,75.86,50.11,45.19,1,3,0,38.04,87.02,42.53,43.38,Rehabilitation,496,557,1
LA-02077,Industrial,Maharashtra,Aurangabad,7.86,104,97.66,68.61,55.32,2,3,5,51.28,65.25,32.61,73.01,Possession,351,475,1
LA-02078,Power,Tamil Nadu,Salem,5.21,102,79.78,70.13,40.71,2,2,1,58.95,100.0,65.6,49.76,Rehabilitation,489,537,0
LA-02079,Highway,Rajasthan,Kota,13.68,111,97.71,81.97,44.1,6,6,2,81.36,47.88,73.52,58.16,Valuation,440,560,0
LA-02080,Industrial,Tamil Nadu,Salem,10.45,139,77.54,67.51,61.79,4,3,4,29.01,62.99,54.13,58.21,Valuation,521,565,1
LA-02081,Urban Development,Madhya Pradesh,Ujjain,24.95,70,69.12,33.01,65.68,3,3,1,60.24,98.69,72.51,52.11,Compensation,497,630,0
LA-02082,Urban Development,Uttar Pradesh,Kanpur,15.44,113,69.58,88.79,91.14,6,5,1,20.95,42.08,50.67,62.8,Compensation,624,666,1
LA-02083,Power,Telangana,Karimnagar,12.38,49,94.67,31.23,74.39,0,1,1,30.09,35.44,58.7,56.15,Compensation,231,400,1
LA-02084,Industrial,Rajasthan,Ajmer,5.0,114,66.49,71.34,50.22,6,1,0,36.66,30.03,100.0,61.19,Valuation,486,620,0
LA-02085,Irrigation,Maharashtra,Aurangabad,5.0,1,79.61,85.9,43.23,2,3,0,64.12,76.08,100.0,69.12,Valuation,327,455,1
LA-02086,Railway,Madhya Pradesh,Bhopal,38.88,94,70.19,100.0,66.79,3,0,1,41.17,60.2,92.89,62.57,Possession,441,574,0
LA-02087,Industrial,Maharashtra,Aurangabad,5.15,89,89.24,43.27,48.94,1,1,4,70.74,70.5,74.43,44.61,Rehabilitation,416,480,1
LA-02088,Irrigation,Madhya Pradesh,Bhopal,13.43,27,74.81,100.0,78.56,1,2,0,89.54,88.27,86.84,80.72,Possession,174,563,0
LA-02089,Highway,Gujarat,Rajkot,35.22,27,63.56,100.0,49.1,1,2,0,54.24,66.13,59.59,70.26,Compensation,353,456,0
LA-02090,Irrigation,Rajasthan,Jodhpur,7.81,76,78.7,71.71,62.73,0,6,0,43.75,43.94,72.62,74.66,Possession,298,448,1
LA-02091,Highway,Maharashtra,Nagpur,6.48,86,100.0,71.47,71.03,1,1,1,68.4,65.86,81.28,69.33,Rehabilitation,377,479,0
LA-02092,Highway,Madhya Pradesh,Indore,5.0,129,84.2,63.62,60.1,3,2,1,79.27,78.81,100.0,86.33,Possession,460,562,0
LA-02093,Railway,Uttar Pradesh,Agra,5.43,104,63.46,46.38,29.57,6,2,4,76.31,80.8,96.46,67.52,Compensation,502,595,1
LA-02094,Irrigation,Gujarat,Kutch,5.0,47,63.13,96.5,61.51,2,1,0,100.0,41.13,92.44,73.86,Compensation,198,469,0
LA-02095,Railway,Maharashtra,Pune,7.66,88,100.0,71.12,70.45,3,3,2,100.0,23.38,97.86,89.5,Rehabilitation,408,617,1
LA-02096,Industrial,Maharashtra,Pune,5.0,13,48.03,64.27,71.0,1,4,0,32.93,78.53,87.74,63.24,Possession,297,466,1
LA-02097,Urban Development,Maharashtra,Thane,18.32,109,58.17,67.84,46.72,1,2,3,71.19,57.87,100.0,76.74,Notification,354,546,1
LA-02098,Urban Development,Maharashtra,Nashik,8.74,50,75.64,74.22,60.22,1,2,1,46.44,86.41,67.65,73.59,Notification,416,531,0
LA-02099,Railway,Tamil Nadu,Coimbatore,5.0,1,59.48,47.65,53.15,2,0,1,61.22,57.89,73.83,48.74,Compensation,411,588,1
LA-02100,Power,Uttar Pradesh,Prayagraj,5.0,62,75.03,93.91,41.63,1,5,2,71.61,69.73,42.93,56.35,Rehabilitation,237,423,1
LA-02101,Power,Maharashtra,Nashik,7.68,95,91.4,89.43,71.97,6,1,0,65.51,94.44,68.38,74.92,Compensation,413,545,0
LA-02102,Irrigation,Rajasthan,Jaipur,8.52,5,66.17,85.92,36.17,1,5,0,56.87,43.1,69.7,51.54,Valuation,356,416,1
LA-02103,Industrial,Telangana,Hyderabad,18.19,116,71.45,84.82,51.04,3,3,2,44.17,52.8,74.66,69.7,Valuation,392,664,0
LA-02104,Industrial,Tamil Nadu,Madurai,5.0,1,50.92,64.45,100.0,1,1,0,37.6,60.52,74.68,76.92,Possession,363,464,0
LA-02105,Railway,Maharashtra,Nagpur,19.4,94,67.18,64.39,94.24,2,4,1,63.06,64.33,64.69,72.05,Compensation,346,533,0
LA-02106,Power,Telangana,Nizamabad,11.53,140,78.51,84.91,68.29,4,3,6,53.92,69.37,68.67,68.86,Valuation,392,660,0
LA-02107,Railway,Telangana,Warangal,5.0,23,88.42,47.83,74.24,0,5,0,68.75,64.56,100.0,61.72,Valuation,362,328,0
LA-02108,Industrial,Telangana,Karimnagar,5.0,110,89.93,32.63,88.7,5,2,0,70.09,84.09,42.83,54.04,Rehabilitation,424,552,0
LA-02109,Urban Development,Tamil Nadu,Chennai,5.12,100,100.0,58.33,89.74,3,1,1,59.96,91.41,74.11,79.52,Rehabilitation,313,514,0
LA-02110,Railway,Gujarat,Kutch,5.0,40,73.37,22.39,47.58,0,2,2,82.87,74.48,55.16,42.93,Notification,502,507,0
LA-02111,Highway,Tamil Nadu,Madurai,6.26,138,62.62,61.42,45.0,4,2,0,82.95,50.56,61.25,66.25,Rehabilitation,331,511,1
LA-02112,Railway,Telangana,Hyderabad,7.56,133,81.13,66.76,45.97,3,2,2,44.81,50.18,85.06,53.6,Rehabilitation,371,555,1
LA-02113,Highway,Rajasthan,Ajmer,6.01,84,83.68,78.88,93.16,3,2,1,62.08,60.97,71.79,79.44,Notification,425,551,1
LA-02114,Power,Karnataka,Belagavi,18.37,62,99.35,80.23,80.16,1,2,2,98.13,81.84,42.94,81.25,Rehabilitation,328,449,0
LA-02115,Power,Karnataka,Hubballi,5.0,109,47.02,41.77,55.8,0,1,3,82.24,96.75,71.48,53.79,Compensation,279,403,0
LA-02116,Highway,Karnataka,Mangaluru,24.91,129,90.47,63.12,36.04,2,1,4,56.49,91.56,97.94,64.78,Possession,496,523,0
LA-02117,Railway,Telangana,Karimnagar,5.0,181,74.53,93.43,69.75,3,2,5,70.94,94.98,50.92,77.21,Valuation,436,552,1
LA-02118,Urban Development,Uttar Pradesh,Agra,11.43,83,95.04,100.0,98.09,4,4,1,82.67,100.0,66.19,79.62,Rehabilitation,99,529,0
LA-02119,Railway,Karnataka,Bengaluru,5.0,89,95.27,97.02,61.56,2,2,2,61.62,73.72,48.98,67.67,Notification,469,569,1
LA-02120,Urban Development,Tamil Nadu,Salem,11.7,74,67.03,90.26,89.03,2,2,0,63.09,77.01,70.39,80.03,Valuation,254,490,1
LA-02121,Urban Development,Karnataka,Mysuru,13.39,116,72.39,84.06,46.27,4,1,4,51.06,100.0,76.59,60.18,Notification,392,604,1
LA-02122,Urban Development,Karnataka,Mangaluru,6.33,113,58.89,75.07,47.21,3,1,2,26.91,51.73,71.18,61.89,Compensation,396,561,1
LA-02123,Power,Rajasthan,Jaipur,16.15,61,62.21,58.78,77.27,1,1,1,67.48,72.18,85.0,79.35,Notification,237,525,0
LA-02124,Urban Development,Karnataka,Mysuru,5.04,89,64.68,73.81,60.19,0,2,2,75.3,74.53,68.18,67.59,Compensation,396,474,0
LA-02125,Power,Telangana,Khammam,14.5,43,84.05,56.67,67.28,0,1,1,36.04,100.0,24.95,38.31,Notification,500,485,0
LA-02126,Power,Gujarat,Rajkot,6.49,95,66.42,68.48,23.14,3,2,3,47.74,63.09,60.14,47.61,Compensation,441,589,1
LA-02127,Power,Tamil Nadu,Chennai,5.54,100,85.2,98.22,82.42,0,3,1,69.8,72.19,73.54,80.29,Notification,352,499,0
LA-02128,Power,Maharashtra,Aurangabad,21.54,72,95.08,61.46,98.59,1,2,1,63.7,69.05,55.65,68.08,Compensation,390,546,1
LA-02129,Urban Development,Gujarat,Vadodara,7.78,101,87.62,83.01,79.23,2,3,2,66.61,31.54,60.84,75.76,Compensation,187,507,0
LA-02130,Railway,Madhya Pradesh,Jabalpur,10.93,63,69.22,80.44,96.52,1,5,0,41.67,49.75,76.11,77.71,Compensation,322,517,0
LA-02131,Irrigation,Rajasthan,Udaipur,14.09,42,76.18,94.47,45.2,1,1,0,73.78,47.22,28.71,59.34,Possession,442,497,0
LA-02132,Power,Madhya Pradesh,Indore,16.85,110,70.4,57.53,90.2,4,3,5,95.22,57.82,76.94,80.24,Compensation,288,550,0
LA-02133,Urban Development,Madhya Pradesh,Jabalpur,8.98,55,100.0,96.49,36.2,0,2,1,11.52,96.54,78.23,70.0,Rehabilitation,472,562,0
LA-02134,Highway,Rajasthan,Udaipur,5.0,101,100.0,85.54,58.65,3,2,0,57.98,56.73,89.33,90.66,Rehabilitation,290,497,0
LA-02135,Highway,Maharashtra,Pune,5.0,88,45.37,100.0,71.97,2,3,3,68.7,84.02,51.07,91.48,Rehabilitation,363,491,0
LA-02136,Railway,Uttar Pradesh,Kanpur,9.09,93,59.2,35.41,53.23,1,1,4,64.59,100.0,100.0,62.2,Rehabilitation,348,572,0
LA-02137,Highway,Tamil Nadu,Tiruchirappalli,26.7,135,100.0,19.26,67.12,5,3,2,59.38,80.77,56.44,60.31,Rehabilitation,413,646,1
LA-02138,Urban Development,Telangana,Nizamabad,7.84,82,75.24,88.08,64.17,2,2,3,66.08,62.27,72.59,49.27,Possession,351,462,1
LA-02139,Industrial,Telangana,Karimnagar,8.46,67,85.6,73.48,92.02,2,1,0,47.18,62.37,60.32,88.96,Rehabilitation,265,583,1
LA-02140,Power,Telangana,Warangal,9.58,130,94.79,42.01,79.59,4,0,1,67.03,68.19,36.94,69.48,Valuation,342,578,0
LA-02141,Urban Development,Rajasthan,Udaipur,5.0,58,57.26,100.0,23.98,0,4,2,49.9,41.06,79.01,58.26,Rehabilitation,407,486,1
LA-02142,Railway,Maharashtra,Nashik,17.72,72,65.77,44.56,33.85,0,1,0,26.4,74.29,49.45,40.84,Rehabilitation,466,504,1
LA-02143,Industrial,Gujarat,Surat,8.92,84,100.0,64.54,74.71,1,2,2,31.2,60.11,48.99,49.25,Possession,608,568,0
LA-02144,Irrigation,Maharashtra,Thane,5.0,78,70.59,100.0,81.01,2,4,1,88.21,59.57,49.56,86.66,Rehabilitation,346,641,0
LA-02145,Highway,Maharashtra,Nagpur,11.37,147,65.78,100.0,40.5,5,5,0,50.64,84.92,52.9,63.05,Possession,567,641,1
LA-02146,Irrigation,Gujarat,Kutch,9.31,109,70.55,100.0,11.32,0,2,0,49.29,75.23,55.71,59.7,Valuation,514,599,0
LA-02147,Highway,Tamil Nadu,Madurai,19.03,93,100.0,84.07,41.69,1,1,3,100.0,97.07,96.42,93.53,Compensation,317,479,0
LA-02148,Irrigation,Karnataka,Belagavi,6.34,89,57.13,75.38,93.57,4,1,1,19.86,50.01,53.39,64.7,Notification,376,562,0
LA-02149,Railway,Rajasthan,Ajmer,6.3,97,82.3,60.22,53.47,5,6,2,97.04,72.87,68.35,63.7,Rehabilitation,383,606,0
LA-02150,Highway,Karnataka,Hubballi,10.06,63,93.45,100.0,98.34,2,1,2,70.52,98.19,88.4,92.11,Valuation,367,530,0
LA-02151,Railway,Uttar Pradesh,Lucknow,7.42,49,41.27,55.1,57.87,0,2,0,50.4,64.96,80.12,69.46,Notification,319,492,0
LA-02152,Urban Development,Tamil Nadu,Chennai,11.01,53,57.41,56.39,73.82,0,1,5,53.92,53.5,71.06,71.11,Notification,272,511,1
LA-02153,Industrial,Uttar Pradesh,Prayagraj,19.79,80,96.1,54.88,60.92,0,5,2,45.97,27.78,100.0,65.5,Compensation,489,499,1
LA-02154,Urban Development,Uttar Pradesh,Agra,20.02,181,54.92,62.51,56.97,3,6,4,90.09,98.31,57.29,43.85,Rehabilitation,401,585,1
LA-02155,Industrial,Rajasthan,Jodhpur,5.0,74,88.24,50.84,70.19,0,6,2,39.55,21.39,33.04,69.86,Possession,337,555,0
LA-02156,Power,Uttar Pradesh,Varanasi,12.97,80,62.71,89.54,48.1,2,2,2,57.38,49.91,57.43,56.32,Rehabilitation,489,564,1
LA-02157,Railway,Tamil Nadu,Chennai,14.18,80,71.13,86.62,88.29,2,1,0,43.72,57.31,56.94,72.15,Possession,408,493,0
LA-02158,Power,Telangana,Karimnagar,6.97,54,95.75,79.23,58.96,1,3,0,72.17,86.31,28.37,83.8,Valuation,112,472,0
LA-02159,Industrial,Tamil Nadu,Tiruchirappalli,14.36,109,89.13,70.79,35.85,3,2,4,41.81,60.52,80.94,57.83,Notification,396,541,1
LA-02160,Power,Uttar Pradesh,Agra,6.47,12,83.89,93.03,46.02,0,4,0,61.96,24.99,50.38,55.89,Notification,595,481,0
LA-02161,Railway,Gujarat,Kutch,18.74,152,56.29,31.66,54.97,4,2,1,72.43,45.97,78.7,65.5,Compensation,586,565,0
LA-02162,Urban Development,Maharashtra,Thane,12.48,51,57.37,77.77,73.33,0,1,0,61.85,100.0,61.74,71.33,Notification,344,490,0
LA-02163,Railway,Gujarat,Kutch,5.0,114,67.65,86.48,47.89,5,2,1,69.05,49.23,46.6,53.68,Possession,468,617,1
LA-02164,Railway,Uttar Pradesh,Prayagraj,12.83,43,76.83,55.9,60.28,1,1,2,35.13,87.05,63.3,57.31,Notification,347,432,0
LA-02165,Highway,Rajasthan,Jaipur,19.29,90,92.55,54.65,20.73,1,2,2,20.43,71.58,76.27,70.96,Compensation,293,503,1
LA-02166,Railway,Madhya Pradesh,Ujjain,10.25,189,65.58,70.59,65.49,3,1,6,27.3,76.73,62.96,49.18,Rehabilitation,363,546,1
LA-02167,Highway,Tamil Nadu,Salem,5.26,49,83.77,85.66,92.66,0,3,0,55.25,45.78,68.58,84.21,Possession,460,569,0
LA-02168,Highway,Uttar Pradesh,Lucknow,10.67,128,67.7,65.42,100.0,1,2,6,51.9,92.31,100.0,99.1,Compensation,315,521,1
LA-02169,Industrial,Rajasthan,Udaipur,5.0,155,86.06,81.7,61.71,0,2,1,32.33,62.68,37.96,62.4,Notification,466,525,0
LA-02170,Urban Development,Tamil Nadu,Salem,11.0,65,52.78,100.0,69.92,3,4,0,64.37,72.08,75.25,81.41,Compensation,292,479,0
LA-02171,Highway,Maharashtra,Pune,30.01,133,100.0,82.66,69.25,2,3,2,45.5,45.62,79.63,83.39,Possession,447,567,0
LA-02172,Railway,Karnataka,Mysuru,17.63,43,68.02,43.08,65.73,1,3,1,56.65,77.55,63.15,72.58,Valuation,383,505,0
LA-02173,Irrigation,Maharashtra,Nashik,20.63,71,46.84,48.09,66.65,4,1,2,66.5,82.46,93.69,68.81,Compensation,491,579,1
LA-02174,Industrial,Rajasthan,Jaipur,5.0,11,96.6,62.1,83.94,0,2,0,58.19,31.12,69.36,70.34,Possession,409,412,0
LA-02175,Irrigation,Rajasthan,Jaipur,5.0,53,100.0,75.85,65.04,1,4,2,50.67,68.21,66.09,72.67,Notification,316,423,1
LA-02176,Irrigation,Telangana,Hyderabad,9.15,93,75.65,100.0,53.78,4,2,1,42.55,50.37,41.94,69.55,Compensation,384,610,1
LA-02177,Railway,Telangana,Nizamabad,8.56,72,71.44,90.18,75.99,1,3,2,18.3,45.6,61.77,75.5,Compensation,547,482,1
LA-02178,Industrial,Maharashtra,Pune,5.0,34,71.05,58.4,34.65,0,2,0,38.21,67.71,68.83,51.96,Valuation,285,334,0
LA-02179,Railway,Madhya Pradesh,Gwalior,25.36,39,54.23,93.3,86.03,1,3,0,45.19,84.71,87.31,70.96,Possession,371,472,0
LA-02180,Urban Development,Telangana,Hyderabad,9.94,49,85.16,39.4,40.4,1,2,2,73.5,66.59,80.67,57.86,Compensation,557,600,1
LA-02181,Highway,Tamil Nadu,Salem,9.19,136,90.21,84.09,41.44,7,2,3,71.83,83.38,100.0,76.99,Possession,400,608,1
LA-02182,Industrial,Maharashtra,Aurangabad,19.89,200,80.7,81.57,13.52,2,2,2,62.7,64.54,91.37,62.4,Notification,410,514,0
LA-02183,Industrial,Madhya Pradesh,Indore,8.47,113,65.65,48.4,62.03,1,1,1,97.21,65.39,67.34,43.22,Compensation,599,509,0
LA-02184,Urban Development,Maharashtra,Nashik,5.0,89,68.78,100.0,71.96,2,0,2,31.76,34.19,89.29,77.89,Possession,266,405,1
LA-02185,Power,Rajasthan,Kota,5.0,121,87.84,89.44,100.0,1,7,2,0.0,60.62,69.09,55.71,Possession,568,564,1
LA-02186,Industrial,Uttar Pradesh,Lucknow,15.49,145,72.39,96.24,88.6,4,6,0,42.96,45.84,79.61,57.03,Possession,337,479,1
LA-02187,Railway,Rajasthan,Kota,6.48,114,78.87,42.58,56.18,4,1,2,81.52,53.13,93.42,66.86,Possession,296,613,0
LA-02188,Railway,Madhya Pradesh,Ujjain,14.63,106,64.8,75.23,14.76,2,2,1,56.14,67.1,57.34,29.0,Rehabilitation,468,540,0
LA-02189,Urban Development,Uttar Pradesh,Lucknow,5.0,47,88.01,40.36,66.34,1,2,2,60.67,87.78,79.68,58.2,Notification,361,403,0
LA-02190,Industrial,Karnataka,Mysuru,8.68,69,79.47,100.0,86.53,1,4,2,81.41,64.9,59.73,87.67,Notification,243,436,0
LA-02191,Highway,Uttar Pradesh,Agra,10.2,87,100.0,40.84,90.75,1,3,3,36.52,67.95,60.66,51.68,Possession,321,445,0
LA-02192,Irrigation,Telangana,Nizamabad,5.0,77,71.12,90.56,46.27,4,3,0,90.19,65.66,64.64,78.73,Valuation,299,570,0
LA-02193,Urban Development,Karnataka,Bengaluru,5.0,97,64.91,65.18,87.72,1,1,2,54.69,75.0,86.93,60.39,Valuation,288,543,0
LA-02194,Power,Maharashtra,Nagpur,5.0,1,100.0,100.0,51.44,0,1,0,83.98,88.68,81.28,86.6,Notification,168,493,0
LA-02195,Industrial,Maharashtra,Nashik,7.61,95,88.45,32.8,31.04,3,2,1,83.39,58.41,66.38,47.92,Possession,325,541,1
LA-02196,Irrigation,Telangana,Warangal,5.0,103,100.0,77.61,30.86,3,5,2,63.65,71.69,68.52,68.79,Possession,448,508,0
LA-02197,Urban Development,Tamil Nadu,Madurai,5.51,1,65.15,99.66,98.87,0,3,0,42.81,88.64,98.49,69.05,Compensation,395,524,0
LA-02198,Power,Uttar Pradesh,Agra,5.0,111,66.37,50.22,62.85,1,0,0,100.0,62.88,76.93,74.97,Valuation,381,483,0
LA-02199,Power,Tamil Nadu,Madurai,50.05,202,76.48,45.6,64.85,3,3,2,91.61,76.86,82.05,74.26,Valuation,368,613,1
LA-02200,Industrial,Tamil Nadu,Chennai,6.01,28,60.86,71.36,38.32,0,1,1,93.9,39.8,52.35,62.92,Valuation,404,460,1
LA-02201,Power,Gujarat,Kutch,5.42,137,83.13,74.88,87.63,5,0,4,27.36,73.64,82.63,72.4,Rehabilitation,190,549,1
LA-02202,Highway,Gujarat,Surat,5.0,41,77.26,100.0,90.99,0,2,3,74.2,100.0,95.62,67.46,Rehabilitation,438,613,1
LA-02203,Urban Development,Uttar Pradesh,Varanasi,5.56,107,54.82,71.43,63.3,3,2,2,54.97,88.98,80.65,69.83,Possession,592,634,0
LA-02204,Highway,Maharashtra,Thane,29.11,80,99.13,61.97,42.38,6,2,1,38.47,92.63,58.34,74.63,Notification,444,628,1
LA-02205,Power,Uttar Pradesh,Lucknow,7.89,99,85.34,47.8,36.53,4,4,1,100.0,37.09,66.08,57.76,Compensation,372,439,1
LA-02206,Industrial,Tamil Nadu,Salem,7.4,56,58.33,81.26,87.86,0,4,1,22.94,65.51,89.21,76.6,Valuation,411,526,0
LA-02207,Power,Gujarat,Ahmedabad,6.67,115,36.45,18.15,50.85,4,1,6,51.76,80.1,40.03,47.47,Rehabilitation,364,526,1
LA-02208,Irrigation,Madhya Pradesh,Gwalior,16.41,87,82.55,82.09,69.85,4,2,2,39.6,78.43,72.23,64.88,Notification,407,582,1
LA-02209,Railway,Gujarat,Rajkot,12.46,195,100.0,99.84,82.39,5,1,2,38.54,87.12,75.72,78.4,Compensation,312,576,1
LA-02210,Railway,Maharashtra,Thane,6.04,71,44.92,64.02,65.75,0,3,1,17.86,47.85,65.41,40.29,Compensation,344,541,0
LA-02211,Power,Madhya Pradesh,Bhopal,7.36,56,58.88,85.09,29.35,0,3,0,72.58,67.83,52.74,51.37,Rehabilitation,389,477,1
LA-02212,Irrigation,Gujarat,Rajkot,11.48,1,57.27,69.14,62.25,1,3,0,40.49,47.57,83.89,55.96,Rehabilitation,422,576,0
LA-02213,Power,Madhya Pradesh,Indore,9.49,148,53.39,81.81,80.67,1,3,2,71.64,49.99,67.18,72.71,Valuation,408,479,1
LA-02214,Power,Telangana,Hyderabad,10.91,121,49.33,82.38,100.0,1,3,2,41.71,40.45,49.24,58.9,Compensation,329,614,1
LA-02215,Urban Development,Uttar Pradesh,Kanpur,9.92,12,74.63,82.52,70.84,0,4,1,49.52,76.27,64.62,81.28,Possession,362,479,1
LA-02216,Railway,Rajasthan,Jaipur,5.0,100,58.34,73.15,69.2,2,1,0,83.97,57.66,100.0,74.66,Possession,388,558,0
LA-02217,Railway,Maharashtra,Nashik,13.26,43,94.95,54.52,93.66,1,3,1,51.18,59.74,73.28,76.16,Compensation,480,588,0
LA-02218,Urban Development,Madhya Pradesh,Ujjain,7.06,145,80.01,60.49,62.06,3,2,1,63.78,11.11,73.31,63.45,Compensation,459,602,0
LA-02219,Railway,Gujarat,Kutch,5.41,28,78.4,70.83,21.49,0,1,1,42.56,29.75,60.71,52.36,Possession,322,561,1
LA-02220,Irrigation,Uttar Pradesh,Lucknow,8.41,35,72.53,82.97,66.15,0,3,0,84.48,100.0,60.06,54.97,Rehabilitation,303,456,0
LA-02221,Power,Gujarat,Rajkot,5.0,139,92.07,47.83,73.87,1,3,2,55.02,68.82,63.82,61.0,Rehabilitation,469,533,0
LA-02222,Industrial,Karnataka,Bengaluru,45.71,161,78.82,71.13,66.43,1,4,4,69.99,69.49,82.6,69.86,Possession,227,519,1
